Data,ID_Cliente,Cliente,Almoco,Bebidas,Total_Gasto
2025-09-06,3443,Beatriz Cardoso Lima,77.11,"Água, Refrigerantes, Alcóolicas",112.11
2025-03-25,21224,Tatiana Moreira Santos,77.76,Alcóolicas,91.76
2025-04-03,18821,Isabela Castro Rocha,59.13,"Refrigerantes, Alcóolicas",96.13
2025-12-11,3767,Fernanda Gomes,73.56,"Água, Sucos",105.56
2025-11-18,5419,Renata Campos Rocha,33.6,Água,45.6
2025-08-12,5789,Ana Costa,65.09,Água,73.09
2025-09-03,4003,Tatiana Moreira Santos,78.84,"Água, Alcóolicas, Refrigerantes",113.84
2025-10-10,2552,Vinicius Torres Correia,32.77,"Alcóolicas, Refrigerantes, Sucos",69.77
2025-10-14,7591,Simone Fonseca Silva,81.68,Alcóolicas,88.68
2025-03-27,24780,Carlos Souza,122.73,Água,130.73
2025-03-02,24293,Felipe Barros Ribeiro,27.19,"Sucos, Refrigerantes, Alcóolicas",72.19
2025-02-04,24155,Eduardo Moura Ribeiro,28.18,Alcóolicas,42.18
2025-11-30,3555,Anderson Coelho,72.21,"Sucos, Refrigerantes, Água",112.21
2025-09-23,9933,Maria Santos,67.73,Sucos,75.73
2025-01-14,15367,Eduardo Moura Torres,55.92,Alcóolicas,76.92
2025-12-07,24221,Felipe Barros,68.76,"Alcóolicas, Água, Sucos",95.76
2025-02-06,8193,João Silva Melo,60.25,Alcóolicas,74.25
2025-07-05,9933,Maria Santos,74.92,"Alcóolicas, Refrigerantes",89.92
2025-03-30,25985,Isabela Castro Machado,106.5,"Água, Refrigerantes, Sucos",150.5
2025-10-08,14756,Gustavo Azevedo Campos,32.68,"Sucos, Refrigerantes, Água",72.68
2025-12-16,9725,Marcelo Rezende Cavalcanti,27.07,"Água, Alcóolicas, Sucos",61.07
2025-02-22,10690,Daniela Sousa Fonseca,25.29,Refrigerantes,33.29
2025-11-06,15673,Vanessa Correia,35.46,"Refrigerantes, Água, Alcóolicas",84.46
2025-05-22,18311,Thiago Monteiro Duarte,77.55,Sucos,85.55
2025-03-28,22939,Gabriel Ramos,76.99,"Alcóolicas, Água",87.99
2025-12-04,12734,Bruno Castro Correia,75.86,"Água, Sucos",111.86
2025-08-01,20849,Carlos Souza Barbosa,46.63,Alcóolicas,53.63
2025-02-08,3282,Thiago Monteiro Costa,51.75,"Refrigerantes, Alcóolicas, Água",100.75
2025-04-24,4499,Gabriel Ramos Vieira,56.9,"Refrigerantes, Alcóolicas",94.9
2025-01-03,482,Diego Pinto Coelho,29.37,"Sucos, Alcóolicas",67.37
2025-10-24,20923,Ana Costa Castro,40.24,"Água, Sucos",64.24
2025-11-11,22528,Roberto Martins Correia,43.29,Água,55.29
2025-03-07,25399,Fernando Alves,57.56,"Refrigerantes, Água",77.56
2025-11-05,9535,Juliana Lima Farias,30.23,"Refrigerantes, Alcóolicas",60.23
2025-03-12,19734,Camila Rodrigues Nascimento,68.63,Refrigerantes,92.63
2025-05-24,11902,Beatriz Cardoso Farias,36.52,"Alcóolicas, Sucos",74.52
2025-10-30,12026,Rafael Mendes,66.07,Refrigerantes,90.07
2025-06-28,10383,Felipe Barros Moreira,25.31,"Sucos, Água",53.31
2025-09-21,9243,Amanda Dias Moura,37.78,Refrigerantes,61.78
2025-12-09,15836,Vanessa Correia,56.03,"Alcóolicas, Refrigerantes, Sucos",109.03
2025-11-04,5204,Leticia Cunha Pereira,65.52,"Alcóolicas, Sucos",87.52
2025-04-19,612,João Silva,63.49,"Sucos, Alcóolicas",94.49
2025-01-03,2518,Leonardo Vieira Freitas,72.68,"Sucos, Alcóolicas",117.68
2025-12-14,18080,Renata Campos,55.19,Alcóolicas,69.19
2025-11-26,13599,Leticia Cunha Campos,64.21,"Água, Sucos",92.21
2025-05-24,17953,Lucia Ferreira Pinto,41.11,Água,49.11
2025-03-14,12075,Roberto Martins Teixeira,63.08,Sucos,71.08
2025-12-30,4038,Roberto Martins,69.12,"Alcóolicas, Refrigerantes",98.12
2025-03-18,1806,Juliana Lima Lima,65.52,"Água, Sucos",89.52
2025-05-09,19408,Eduardo Moura Fonseca,41.4,Refrigerantes,57.4
2025-03-08,24891,Vinicius Torres Martins,41.01,"Água, Alcóolicas",52.01
2025-10-17,18647,Carlos Souza Souza,38.69,"Água, Sucos",74.69
2025-11-11,17382,Maria Santos Neves,72.75,"Sucos, Água",108.75
2025-02-08,13742,Paulo Nascimento Nascimento,59.21,"Alcóolicas, Refrigerantes",74.21
2025-07-29,25655,Vinicius Torres Melo,36.35,Água,44.35
2025-05-15,17972,Thiago Monteiro Batista,72.43,"Sucos, Refrigerantes",112.43
2025-07-02,19989,Monica Batista Moreira,62.47,"Sucos, Água",86.47
2025-01-21,2244,Silvia Cavalcanti Farias,32.34,Sucos,48.34
2025-12-27,10646,Gustavo Azevedo Pires,53.68,Água,57.68
2025-03-05,18399,Camila Rodrigues,52.43,"Água, Refrigerantes",72.43
2025-05-13,25846,Gustavo Azevedo Araújo,30.31,Sucos,54.31
2025-02-13,365,Lucia Ferreira Costa,54.91,"Alcóolicas, Refrigerantes, Sucos",107.91
2025-01-05,20849,Carlos Souza Barbosa,38.35,"Sucos, Refrigerantes",86.35
2025-12-06,10524,Raquel Pires Dias,56.82,Sucos,64.82
2025-05-13,2257,Henrique Lopes Castro,65.46,"Alcóolicas, Refrigerantes",102.46
2025-08-02,4119,Cristina Machado,54.26,"Refrigerantes, Sucos",70.26
2025-12-30,23558,Fernanda Gomes,28.73,"Sucos, Alcóolicas, Refrigerantes",73.73
2025-08-29,20455,Adriana Farias,56.14,Sucos,80.14
2025-09-02,9199,Tatiana Moreira,31.05,"Alcóolicas, Refrigerantes, Sucos",84.05
2025-12-14,11483,Fernando Alves Ramos,46.41,Alcóolicas,53.41
2025-10-01,12472,Gustavo Azevedo Cunha,32.93,"Alcóolicas, Sucos",63.93
2025-12-18,2669,Paulo Nascimento Castro,53.28,Água,57.28
2025-11-26,17469,Lucas Teixeira Coelho,62.46,"Alcóolicas, Refrigerantes",92.46
2025-02-28,14390,Eduardo Moura,27.02,Alcóolicas,41.02
2025-02-11,19124,Rafael Mendes Lopes,36.89,Água,40.89
2025-05-20,19811,Marcos Pereira,76.03,"Alcóolicas, Sucos, Refrigerantes",131.03
2025-01-16,11092,Felipe Barros,73.28,"Alcóolicas, Refrigerantes",104.28
2025-04-04,9970,Marcelo Rezende,69.81,"Sucos, Refrigerantes, Alcóolicas",107.81
2025-03-15,8305,Fernando Alves,79.86,"Sucos, Refrigerantes, Água",115.86
2025-02-11,17449,Pedro Oliveira,77.07,"Sucos, Água",105.07
2025-07-29,21308,Diego Pinto Alves,37.35,"Sucos, Refrigerantes, Alcóolicas",68.35
2025-11-27,14774,José Carvalho,40.84,Sucos,64.84
2025-01-24,11065,Monica Batista Pereira,34.76,Sucos,42.76
2025-09-27,9974,Fernando Alves,24.67,Alcóolicas,38.67
2025-12-07,7333,Carlos Souza Sousa,114.8,"Água, Refrigerantes",146.8
2025-01-08,20450,Leonardo Vieira Farias,116.86,"Alcóolicas, Sucos, Água",161.86
2025-03-06,4401,Anderson Coelho Araújo,50.56,"Alcóolicas, Água, Sucos",83.56
2025-05-06,22462,Monica Batista Sousa,73.2,"Alcóolicas, Refrigerantes",110.2
2025-01-14,16909,Fernanda Gomes Monteiro,51.77,Refrigerantes,59.77
2025-12-11,14695,Lucas Teixeira Farias,61.33,"Refrigerantes, Água, Sucos",97.33
2025-03-30,18199,Cristina Machado Barros,52.55,"Sucos, Alcóolicas",97.55
2025-01-19,16739,Daniela Sousa,37.44,"Refrigerantes, Água, Alcóolicas",70.44
2025-12-12,5736,João Silva Monteiro,32.44,"Alcóolicas, Água",57.44
2025-09-04,1799,Mariana Duarte Gomes,24.62,"Refrigerantes, Alcóolicas, Sucos",70.62
2025-02-23,5449,Eduardo Moura Batista,74.74,"Refrigerantes, Alcóolicas",103.74
2025-02-04,10606,José Carvalho Nascimento,45.66,"Sucos, Refrigerantes",77.66
2025-12-28,24628,Adriana Farias,38.72,"Água, Refrigerantes",50.72
2025-05-04,5884,Paulo Nascimento Pereira,69.51,"Alcóolicas, Água, Sucos",104.51
2025-12-04,19049,Paula Melo Pereira,87.9,Refrigerantes,103.9
2025-02-08,18140,João Silva Ramos,41.36,"Sucos, Água",69.36
2025-10-19,18351,Carolina Freitas,25.95,"Água, Sucos",61.95
2025-05-29,7821,Gustavo Azevedo,54.3,"Alcóolicas, Refrigerantes, Água",96.3
2025-06-27,12376,Daniela Sousa Souza,63.47,"Sucos, Alcóolicas",94.47
2025-04-25,24722,Anderson Coelho Santos,61.69,Água,65.69
2025-03-09,22827,Renata Campos Neves,72.21,"Sucos, Refrigerantes, Água",100.21
2025-01-28,25704,Marcelo Rezende Pereira,67.63,"Alcóolicas, Refrigerantes",112.63
2025-02-28,3653,Mariana Duarte,72.56,"Água, Sucos, Alcóolicas",118.56
2025-05-10,11646,Adriana Farias,48.7,"Sucos, Refrigerantes, Água",84.7
2025-05-01,5253,Vanessa Correia Sousa,76.02,Água,80.02
2025-02-18,21962,Paulo Nascimento,69.23,"Alcóolicas, Sucos, Refrigerantes",107.23
2025-01-05,7545,João Silva,54.45,Água,66.45
2025-10-30,22467,Beatriz Cardoso Neves,63.4,"Refrigerantes, Água",83.4
2025-01-14,5452,Anderson Coelho Melo,62.03,"Alcóolicas, Água",77.03
2025-07-16,24371,Maria Santos Freitas,74.66,"Sucos, Refrigerantes",90.66
2025-12-21,14631,Monica Batista,46.09,"Água, Alcóolicas, Refrigerantes",85.09
2025-04-18,11815,José Carvalho,24.67,"Água, Alcóolicas, Sucos",59.67
2025-08-08,23260,Camila Rodrigues,75.5,Sucos,91.5
2025-11-15,23880,Simone Fonseca Teixeira,69.04,"Água, Refrigerantes",105.04
2025-01-23,18603,Cristina Machado Coelho,39.52,"Alcóolicas, Água",68.52
2025-04-09,14549,Lucas Teixeira Duarte,52.35,Refrigerantes,76.35
2025-09-19,13981,Vanessa Correia,74.93,"Refrigerantes, Alcóolicas, Sucos",127.93
2025-09-16,11906,Gabriel Ramos Souza,25.99,"Água, Refrigerantes, Alcóolicas",44.99
2025-05-06,17063,Paula Melo,110.01,"Alcóolicas, Água, Refrigerantes",151.01
2025-03-11,18773,Marcos Pereira Ferreira,29.36,Alcóolicas,50.36
2025-05-09,16113,Marcos Pereira Santos,29.65,"Refrigerantes, Alcóolicas, Água",68.65
2025-12-21,115,Henrique Lopes Cunha,61.91,"Água, Refrigerantes",85.91
2025-12-10,15567,Tatiana Moreira Sousa,42.26,"Refrigerantes, Água, Alcóolicas",75.26
2025-10-04,24211,Ana Costa,78.86,Alcóolicas,85.86
2025-08-07,14873,Alexandre Araújo Ramos,112.88,"Água, Alcóolicas, Sucos",142.88
2025-01-21,2361,Thiago Monteiro Teixeira,123.34,"Alcóolicas, Água, Sucos",172.34
2025-01-05,10817,Raquel Pires,53.12,"Água, Alcóolicas",71.12
2025-11-21,911,Eduardo Moura Araújo,32.46,Sucos,56.46
2025-12-30,19741,Adriana Farias Torres,29.93,"Água, Sucos",49.93
2025-08-15,2812,Ana Costa Melo,52.55,"Refrigerantes, Água, Alcóolicas",105.55
2025-02-28,11001,Paulo Nascimento Gomes,31.88,"Alcóolicas, Refrigerantes",68.88
2025-07-25,637,Leticia Cunha Moura,78.08,Alcóolicas,99.08
2025-01-30,7849,Fernando Alves Cavalcanti,46.64,"Sucos, Refrigerantes",94.64
2025-08-30,865,Amanda Dias Pinto,73.33,"Alcóolicas, Sucos, Refrigerantes",119.33
2025-01-17,25441,Vinicius Torres Gomes,44.24,"Sucos, Água",72.24
2025-02-26,25393,Vinicius Torres Castro,26.2,Refrigerantes,42.2
2025-04-06,19539,Vinicius Torres Batista,102.48,"Refrigerantes, Sucos, Água",138.48
2025-02-19,10703,Anderson Coelho,90.72,"Alcóolicas, Sucos",113.72
2025-01-31,11297,Raquel Pires,67.9,"Água, Alcóolicas",93.9
2025-03-02,997,Carlos Souza Torres,121.11,"Alcóolicas, Sucos, Água",155.11
2025-12-03,15769,Tatiana Moreira Cardoso,55.82,Alcóolicas,76.82
2025-07-12,2983,Camila Rodrigues Neves,64.14,"Refrigerantes, Água",76.14
2025-11-25,8258,Carolina Freitas Campos,39.23,Alcóolicas,53.23
2025-03-12,11665,Adriana Farias,79.62,"Refrigerantes, Água",99.62
2025-08-14,11817,Ricardo Barbosa Carvalho,48.57,"Refrigerantes, Sucos, Água",92.57
2025-02-15,24307,Ana Costa Pereira,73.17,Alcóolicas,94.17
2025-08-21,25079,Rodrigo Neves Castro,62.58,"Alcóolicas, Refrigerantes",77.58
2025-09-14,13287,Ana Costa Campos,48.56,"Sucos, Água",60.56
2025-10-22,21163,Bruno Castro Farias,34.22,"Água, Alcóolicas",53.22
2025-11-08,25494,Bruno Castro Campos,52.98,"Alcóolicas, Sucos, Refrigerantes",75.98
2025-11-09,13511,Pedro Oliveira Neves,37.63,"Sucos, Alcóolicas",67.63
2025-11-14,9626,Rodrigo Neves,76.5,Água,88.5
2025-09-09,19213,Rodrigo Neves Costa,32.49,"Alcóolicas, Refrigerantes",62.49
2025-10-29,20500,Monica Batista Oliveira,45.09,Alcóolicas,66.09
2025-05-04,8701,Rodrigo Neves,60.97,"Água, Sucos, Refrigerantes",108.97
2025-04-23,11280,Rodrigo Neves,31.04,"Alcóolicas, Refrigerantes, Água",68.04
2025-02-07,15076,Patricia Rocha,59.69,Sucos,75.69
2025-11-04,26012,João Silva,53.91,"Sucos, Refrigerantes, Alcóolicas",90.91
2025-09-24,11371,Rafael Mendes Lima,57.97,"Sucos, Água",81.97
2025-04-10,16690,Gustavo Azevedo Campos,34.05,Sucos,50.05
2025-06-24,4215,Raquel Pires,73.99,Água,77.99
2025-11-25,13517,Marcelo Rezende Rezende,29.5,Refrigerantes,37.5
2025-11-01,2631,Monica Batista,27.42,Refrigerantes,51.42
2025-11-25,12382,Leticia Cunha Coelho,61.21,Água,69.21
2025-05-24,21571,Amanda Dias,41.45,"Refrigerantes, Água",77.45
2025-09-16,21040,Juliana Lima,48.66,"Alcóolicas, Refrigerantes",77.66
2025-02-11,16200,Henrique Lopes,59.52,"Alcóolicas, Água",85.52
2025-01-22,5298,Leonardo Vieira Dias,69.82,"Sucos, Refrigerantes, Água",125.82
2025-02-05,1053,Diego Pinto Rocha,32.62,"Refrigerantes, Sucos",56.62
2025-09-09,23140,Rafael Mendes Barbosa,106.16,"Sucos, Água, Refrigerantes",150.16
2025-11-12,22194,Rafael Mendes Pires,103.75,"Sucos, Água",123.75
2025-02-09,6170,Daniela Sousa,68.77,"Água, Sucos",96.77
2025-03-07,14480,Henrique Lopes Moreira,72.49,"Refrigerantes, Água",92.49
2025-02-08,6809,Alexandre Araújo Freitas,74.01,"Água, Refrigerantes, Alcóolicas",109.01
2025-11-13,22380,Renata Campos Ribeiro,70.83,"Água, Refrigerantes, Sucos",130.83
2025-03-16,18904,Ana Costa,48.05,Refrigerantes,72.05
2025-03-19,2869,Carlos Souza Campos,78.24,"Sucos, Refrigerantes, Alcóolicas",115.24
2025-05-01,3397,Mariana Duarte Lima,24.29,"Água, Alcóolicas, Sucos",43.29
2025-12-25,10308,Camila Rodrigues,73.45,Água,81.45
2025-10-08,23801,Monica Batista Correia,53.34,Refrigerantes,61.34
2025-03-19,2238,Simone Fonseca Cavalcanti,36.21,"Sucos, Alcóolicas, Refrigerantes",67.21
2025-08-27,23745,Tatiana Moreira Cardoso,55.87,Água,59.87
2025-08-24,16743,Maria Santos Ferreira,69.58,Sucos,77.58
2025-03-29,9935,Felipe Barros,136.91,"Sucos, Água",164.91
2025-02-27,12839,Fernanda Gomes Costa,25.8,"Água, Refrigerantes",49.8
2025-04-01,8151,Felipe Barros Torres,56.13,"Sucos, Alcóolicas",87.13
2025-04-05,25022,Silvia Cavalcanti Souza,52.91,"Refrigerantes, Sucos",84.91
2025-08-19,21796,Marcelo Rezende Correia,51.31,"Sucos, Água",71.31
2025-05-23,9580,Rafael Mendes,75.59,Alcóolicas,89.59
2025-10-21,8054,Ana Costa Fonseca,46.26,"Sucos, Água, Refrigerantes",98.26
2025-04-08,18407,Camila Rodrigues Freitas,59.17,Refrigerantes,83.17
2025-06-19,4608,Rodrigo Neves,45.4,"Água, Refrigerantes",69.4
2025-01-02,6244,Maria Santos,77.5,Alcóolicas,84.5
2025-04-15,7833,Leonardo Vieira,31.75,"Alcóolicas, Água",57.75
2025-01-26,6028,Leticia Cunha Oliveira,39.96,"Água, Refrigerantes, Sucos",67.96
2025-02-16,13813,Fernando Alves,35.68,Alcóolicas,56.68
2025-11-29,3010,Paula Melo,28.21,"Sucos, Refrigerantes, Alcóolicas",67.21
2025-03-22,15599,Amanda Dias Lopes,55.12,"Refrigerantes, Água",83.12
2025-05-22,17209,Anderson Coelho Ferreira,28.13,"Sucos, Refrigerantes",60.13
2025-03-05,24954,Lucas Teixeira Nascimento,62.46,"Alcóolicas, Água",77.46
2025-03-22,4789,Tatiana Moreira,44.61,Refrigerantes,68.61
2025-02-22,18609,Adriana Farias Costa,48.32,"Refrigerantes, Alcóolicas",78.32
2025-12-27,6082,Gustavo Azevedo Duarte,74.8,Refrigerantes,90.8
2025-01-15,8883,Raquel Pires Batista,38.97,Água,50.97
2025-05-18,12205,Vinicius Torres Souza,39.01,"Água, Sucos",63.01
2025-10-17,9968,Adriana Farias,56.03,"Sucos, Água, Refrigerantes",96.03
2025-01-23,12867,Paulo Nascimento,107.7,"Água, Refrigerantes, Sucos",155.7
2025-03-02,12687,Daniela Sousa Martins,64.17,"Água, Sucos",96.17
2025-11-18,4772,Leonardo Vieira,62.53,"Alcóolicas, Água, Refrigerantes",97.53
2025-02-18,8849,Fernando Alves,55.92,Sucos,71.92
2025-10-21,23959,Rodrigo Neves Castro,79.7,Água,87.7
2025-06-15,16678,Eduardo Moura Lima,42.92,Água,54.92
2025-10-15,15626,Anderson Coelho Farias,73.26,Água,77.26
2025-01-07,4144,Gustavo Azevedo Ferreira,28.4,"Sucos, Alcóolicas, Água",59.4
2025-11-23,7778,Diego Pinto,35.4,"Sucos, Refrigerantes",67.4
2025-09-16,2820,Leonardo Vieira Cardoso,48.02,Alcóolicas,62.02
2025-02-22,20524,Paulo Nascimento Silva,32.22,Sucos,40.22
2025-03-29,4594,Patricia Rocha Ferreira,51.89,"Alcóolicas, Água, Refrigerantes",85.89
2025-03-22,7687,Simone Fonseca Carvalho,45.08,"Refrigerantes, Alcóolicas",90.08
2025-10-07,8697,Diego Pinto Nascimento,62.83,Água,74.83
2025-01-26,17260,Felipe Barros Correia,75.83,Alcóolicas,89.83
2025-12-12,15285,Ricardo Barbosa,57.1,"Alcóolicas, Água, Refrigerantes",99.1
2025-12-09,21925,Paula Melo,24.39,"Alcóolicas, Sucos",39.39
2025-05-25,9907,Mariana Duarte Araújo,40.5,"Água, Refrigerantes",60.5
2025-09-25,5304,Carlos Souza Gomes,52.46,"Refrigerantes, Sucos",68.46
2025-03-21,16212,Paula Melo Vieira,105.91,Sucos,121.91
2025-02-25,4168,Ana Costa Martins,48.19,"Água, Refrigerantes",68.19
2025-01-29,12724,Beatriz Cardoso Pinto,65.61,"Água, Alcóolicas, Refrigerantes",110.61
2025-11-11,18434,Vanessa Correia,56.59,"Alcóolicas, Água, Refrigerantes",113.59
2025-04-29,18458,Pedro Oliveira Ribeiro,63.57,"Refrigerantes, Alcóolicas, Sucos",118.57
2025-01-08,17724,Juliana Lima Moura,64.56,Refrigerantes,80.56
2025-12-25,9400,Rafael Mendes,78.56,Refrigerantes,94.56
2025-02-11,14059,Juliana Lima,65.4,"Sucos, Alcóolicas",95.4
2025-10-14,20448,Bruna Ribeiro Farias,67.84,"Alcóolicas, Refrigerantes",97.84
2025-04-24,24523,Thiago Monteiro Ribeiro,41.98,"Água, Alcóolicas",66.98
2025-01-21,20935,Henrique Lopes Neves,54.81,"Água, Alcóolicas",72.81
2025-02-01,3156,Bruna Ribeiro Campos,78.36,"Sucos, Refrigerantes, Água",106.36
2025-03-12,19203,Patricia Rocha,42.32,"Refrigerantes, Sucos",74.32
2025-05-15,4344,Vinicius Torres Lopes,71.05,"Sucos, Alcóolicas",100.05
2025-03-22,13279,Gabriel Ramos Pinto,51.8,"Sucos, Alcóolicas",73.8
2025-03-25,15624,Paula Melo,24.92,"Alcóolicas, Sucos",61.92
2025-09-09,12534,Camila Rodrigues Duarte,48.42,"Refrigerantes, Sucos, Alcóolicas",71.42
2025-11-16,21545,Gustavo Azevedo,25.8,"Água, Alcóolicas",54.8
2025-03-25,10611,Carlos Souza Dias,58.04,Refrigerantes,74.04
2025-10-21,24007,Leticia Cunha Martins,41.64,Refrigerantes,57.64
2025-03-26,10576,Carlos Souza Duarte,40.08,Sucos,64.08
2025-05-17,8993,Gustavo Azevedo Monteiro,41.06,"Alcóolicas, Refrigerantes",72.06
2025-11-11,6929,Gustavo Azevedo,69.98,"Alcóolicas, Água",88.98
2025-05-31,17199,Felipe Barros,50.71,Água,58.71
2025-10-31,4810,Henrique Lopes Barros,40.03,"Alcóolicas, Sucos, Refrigerantes",63.03
2025-11-02,7709,Monica Batista,75.59,"Água, Alcóolicas",90.59
2025-12-13,16409,Beatriz Cardoso Rodrigues,50.98,"Água, Alcóolicas, Sucos",80.98
2025-04-29,15515,Raquel Pires Moura,36.02,"Sucos, Água, Refrigerantes",72.02
2025-03-02,8652,Lucia Ferreira Barros,69.91,"Sucos, Refrigerantes, Água",121.91
2025-05-14,22991,Monica Batista Araújo,61.35,"Refrigerantes, Alcóolicas, Sucos",100.35
2025-10-23,19145,Lucas Teixeira,53.16,"Água, Alcóolicas",86.16
2025-12-04,5683,Fernando Alves Barros,35.31,"Água, Refrigerantes, Sucos",87.31
2025-02-18,13455,Ricardo Barbosa Pires,81.14,"Alcóolicas, Refrigerantes, Água",122.14
2025-09-13,2830,Bruno Castro Freitas,32.68,Refrigerantes,40.68
2025-06-19,1628,Silvia Cavalcanti Neves,47.16,Sucos,71.16
2025-01-10,9900,Amanda Dias Sousa,58.3,"Refrigerantes, Sucos, Água",90.3
2025-02-06,16520,Mariana Duarte Freitas,51.78,"Água, Sucos",83.78
2025-04-20,7515,Fernando Alves Melo,48.55,Água,60.55
2025-10-12,25565,Vinicius Torres Ramos,51.57,"Refrigerantes, Alcóolicas",96.57
2025-01-26,24844,Bruna Ribeiro Farias,152.2,Alcóolicas,159.2
2025-01-08,9543,Silvia Cavalcanti,37.23,"Refrigerantes, Alcóolicas, Sucos",74.23
2025-10-31,15012,Daniela Sousa,72.44,Refrigerantes,80.44
2025-02-15,20053,Anderson Coelho Melo,65.95,"Sucos, Refrigerantes",97.95
2025-09-27,1794,Simone Fonseca Castro,59.94,Alcóolicas,73.94
2025-03-30,4068,Fernanda Gomes Moreira,25.91,"Alcóolicas, Água",50.91
2025-11-16,8604,Cristina Machado,83.43,"Alcóolicas, Água",108.43
2025-03-01,25433,Isabela Castro Teixeira,59.75,Água,67.75
2025-12-16,10930,Patricia Rocha Campos,55.92,Refrigerantes,63.92
2025-07-24,23215,Juliana Lima Machado,68.9,"Água, Sucos",88.9
2025-05-18,23925,Pedro Oliveira,49.29,Refrigerantes,65.29
2025-02-25,17411,Marcelo Rezende Castro,108.75,"Alcóolicas, Sucos",137.75
2025-03-14,20865,Raquel Pires Neves,52.42,"Refrigerantes, Água",64.42
2025-03-15,5241,Camila Rodrigues Pires,70.84,"Refrigerantes, Água, Alcóolicas",104.84
2025-03-28,265,Amanda Dias Rocha,48.54,Água,56.54
2025-11-30,12558,Renata Campos Castro,29.28,Alcóolicas,36.28
2025-09-24,6101,Patricia Rocha Cardoso,28.49,Água,36.49
2025-03-27,23745,Tatiana Moreira Cardoso,69.81,Alcóolicas,76.81
2025-02-28,20026,Camila Rodrigues Cavalcanti,75.98,"Água, Refrigerantes",95.98
2025-01-07,17455,Anderson Coelho Mendes,47.62,"Sucos, Refrigerantes, Alcóolicas",78.62
2025-05-21,21050,Henrique Lopes Moura,27.79,Sucos,43.79
2025-02-15,24350,Renata Campos Pinto,61.2,"Alcóolicas, Água, Sucos",88.2
2025-12-27,23214,Simone Fonseca Machado,34.12,Sucos,42.12
2025-01-04,20724,Isabela Castro Araújo,48.09,"Água, Sucos, Refrigerantes",104.09
2025-10-26,19723,Silvia Cavalcanti,29.15,"Água, Sucos, Refrigerantes",49.15
2025-11-01,2569,Felipe Barros Lopes,43.7,"Alcóolicas, Água, Sucos",100.7
2025-10-03,17703,Lucas Teixeira Azevedo,74.05,"Refrigerantes, Sucos",90.05
2025-10-31,20787,Bruna Ribeiro Silva,45.5,Alcóolicas,59.5
2025-01-01,17723,Eduardo Moura,57.26,Refrigerantes,73.26
2025-03-11,625,Beatriz Cardoso Lima,62.37,"Alcóolicas, Sucos, Água",97.37
2025-08-26,1434,Lucas Teixeira Cunha,29.14,Sucos,37.14
2025-11-28,17616,Tatiana Moreira Campos,45.32,"Água, Sucos, Alcóolicas",79.32
2025-10-08,2294,Cristina Machado,26.89,"Refrigerantes, Água",42.89
2025-04-03,20921,Patricia Rocha Castro,32.02,"Sucos, Alcóolicas",61.02
2025-04-26,2553,Lucia Ferreira Correia,78.02,"Sucos, Alcóolicas, Refrigerantes",101.02
2025-08-26,12481,Thiago Monteiro,26.48,"Água, Alcóolicas",51.48
2025-12-25,24485,Camila Rodrigues Coelho,63.88,"Sucos, Refrigerantes, Água",103.88
2025-05-20,856,Marcos Pereira,39.69,Sucos,47.69
2025-03-13,1543,João Silva,41.07,"Sucos, Alcóolicas, Água",60.07
2025-12-20,3345,Pedro Oliveira Correia,36.7,Alcóolicas,43.7
2025-05-20,21571,Amanda Dias,53.58,Alcóolicas,67.58
2025-05-13,18277,Rafael Mendes Oliveira,53.58,Água,61.58
2025-11-26,15625,Adriana Farias,46.58,"Água, Alcóolicas",75.58
2025-07-01,9266,Cristina Machado Correia,46.21,"Água, Refrigerantes, Alcóolicas",84.21
2025-11-23,7992,Diego Pinto Barbosa,73.37,"Refrigerantes, Sucos",121.37
2025-11-26,16098,Leonardo Vieira Cunha,41.1,"Água, Refrigerantes, Sucos",69.1
2025-12-11,3185,Felipe Barros,67.83,"Refrigerantes, Alcóolicas, Água",104.83
2025-01-22,24507,Isabela Castro Freitas,37.21,Sucos,45.21
2025-10-04,1695,Isabela Castro Cavalcanti,30.79,"Refrigerantes, Água, Alcóolicas",83.79
2025-12-16,19909,Alexandre Araújo Azevedo,49.91,"Sucos, Alcóolicas, Refrigerantes",95.91
